3400,"Taiping Airport","Harbin","China",45.6234,126.25
3402,"Mudanjiang Hailang International Airport","Mudanjiang","China",44.5241,129.569
3404,"Zhoushuizi Airport","Dalian","China",38.9657,121.539
3406,"Shanghai Pudong International Airport","Shanghai","China",31.1434,121.805
3407,"Pulau Tioman Airport","Tioman","Malaysia",2.81818,104.16
3408,"Sultan Abdul Aziz Shah International Airport","Kuala Lumpur","Malaysia",3.13058,101.549
3409,"Noto Airport","Wajima","Japan",37.2931,136.962
3410,"Borg El Arab International Airport","Alexandria","Egypt",30.9177,29.6964
3411,"Barter Island LRRS Airport","Barter Island","United States",70.134,-143.582
3412,"Wainwright Air Station","Fort Wainwright","United States",70.6134,-159.86
3413,"Cape Lisburne LRRS Airport","Cape Lisburne","United States",68.8751,-166.11
3414,"Point Lay LRRS Airport","Point Lay","United States",69.7329,-163.005
3415,"Hilo International Airport","Hilo","United States",19.7214,-155.048
3416,"Orlando Executive Airport","Orlando","United States",28.5455,-81.3329
3417,"Bettles Airport","Bettles","United States",66.9139,-151.529
3418,"Clear Airport","Clear Mews","United States",64.3012,-149.12
3419,"Indian Mountain LRRS Airport","Indian Mountains","United States",65.9928,-153.704
3420,"Fort Yukon Airport","Fort Yukon","United States",66.5715,-145.25
3421,"Sparrevohn LRRS Airport","Sparrevohn","United States",61.0974,-155.574
3422,"Bryant Army Heliport","Fort Richardson","United States",61.2664,-149.653
3423,"Tatalina LRRS Airport","Tatalina","United States",62.8944,-155.977
3424,"Cape Romanzof LRRS Airport","Cape Romanzof","United States",61.7803,-166.039
3425,"Laurence G Hanscom Field","Bedford","United States",42.47,-71.289
3426,"St Paul Island Airport","St. Paul Island","United States",57.1673,-170.22
3427,"Cape Newenham LRRS Airport","Cape Newenham","United States",58.6464,-162.063
3428,"St George Airport","Point Barrow","United States",56.5783,-169.662
3429,"Iliamna Airport","Iliamna","United States",59.7544,-154.911
3430,"Platinum Airport","Port Moller","United States",59.0114,-161.82
3431,"Big Mountain Airport","Big Mountain","United States",59.3612,-155.259
3432,"Oscoda Wurtsmith Airport","Oscoda","United States",44.4516,-83.3941
3433,"Marina Municipal Airport","Fort Ord","United States",36.6819,-121.762
3434,"Sacramento Mather Airport","Sacramento","United States",38.5539,-121.298
3435,"Bicycle Lake Army Air Field","Fort Irwin","United States",35.2805,-116.63
3436,"Twentynine Palms (Self) Airport","Twenty Nine Palms","United States",34.2962,-116.162
3437,"Fort Smith Regional Airport","Fort Smith","United States",35.3366,-94.3674
3438,"Merrill Field","Anchorage","United States",61.2135,-149.844
3439,"Grants-Milan Municipal Airport","Grants","United States",35.1673,-107.902
3440,"Ponca City Regional Airport","Ponca City","United States",36.732,-97.0998
3441,"Hunter Army Air Field","Hunter Aaf","United States",32.01,-81.1457
3442,"Grand Forks International Airport","Grand Forks","United States",47.9493,-97.1761
3443,"Pine Bluff Regional Airport, Grider Field","Pine Bluff","United States",34.1731,-91.9356
3444,"Whiting Field Naval Air Station - North","Milton","United States",30.7242,-87.0219
3445,"Hana Airport","Hana","United States",20.7956,-156.014
3446,"Ernest A. Love Field","Prescott","United States",34.6545,-112.42
3447,"Trenton Mercer Airport","Trenton","United States",40.2767,-74.8135
3448,"General Edward Lawrence Logan International Airport","Boston","United States",42.3643,-71.0052
3449,"Travis Air Force Base","Fairfield","United States",38.2627,-121.927
3450,"Griffiss International Airport","Rome","United States",43.2338,-75.407
3451,"Wendover Airport","Wendover","United States",40.7187,-114.031
3452,"Mobile Downtown Airport","Mobile","United States",30.6268,-88.0681
3453,"Metropolitan Oakland International Airport","Oakland","United States",37.7213,-122.221
3454,"Eppley Airfield","Omaha","United States",41.3032,-95.8941
3455,"Port Angeles Cgas Airport","Port Angeles","United States",48.1415,-123.414
3456,"Kahului Airport","Kahului","United States",20.8986,-156.43
3457,"Wichita Eisenhower National Airport","Wichita","United States",37.6499,-97.4331
3458,"Kansas City International Airport","Kansas City","United States",39.2976,-94.7139
3459,"Dane County Regional Truax Field","Madison","United States",43.1399,-89.3375
3460,"Dillingham Airport","Dillingham","United States",59.0447,-158.505
3461,"Boone County Airport","Harrison","United States",36.2615,-93.1547
3462,"Phoenix Sky Harbor International Airport","Phoenix","United States",33.4343,-112.012
3463,"Bangor International Airport","Bangor","United States",44.8074,-68.8281
3464,"Fort Lauderdale Executive Airport","Fort Lauderdale","United States",26.1973,-80.1707
3465,"East Texas Regional Airport","Longview","United States",32.384,-94.7115
3466,"Anderson Regional Airport","Andersen","United States",34.4946,-82.7094
3467,"Spokane International Airport","Spokane","United States",47.6199,-117.534
3468,"North Perry Airport","Hollywood","United States",26.0012,-80.2407
3469,"San Francisco International Airport","San Francisco","United States",37.619,-122.375
3470,"Cut Bank International Airport","Cutbank","United States",48.6084,-112.376
3471,"Acadiana Regional Airport","Louisiana","United States",30.0378,-91.8839
3472,"Gainesville Regional Airport","Gainesville","United States",29.6901,-82.2718
3473,"Memphis International Airport","Memphis","United States",35.0424,-89.9767
3474,"Bisbee Douglas International Airport","Douglas","United States",31.469,-109.604
3475,"Allen Army Airfield","Delta Junction","United States",63.9945,-145.722
3476,"TSTC Waco Airport","Waco","United States",31.6378,-97.0741
3477,"Annette Island Airport","Annette Island","United States",55.0424,-131.572
3478,"Caribou Municipal Airport","Caribou","United States",46.8715,-68.0179
3479,"Little Rock Air Force Base","Jacksonville","United States",34.9169,-92.1497
3480,"Redstone Army Air Field","Redstone","United States",34.6787,-86.6848
3481,"Pope Field","Fort Bragg","United States",35.1709,-79.0145
3482,"Dalhart Municipal Airport","Dalhart","United States",36.0226,-102.547
3483,"DLF Airport","Del Rio","United States",29.3595,-100.778
3484,"Los Angeles International Airport","Los Angeles","United States",33.9425,-118.408
3485,"Anniston Regional Airport","Anniston","United States",33.5882,-85.8581
3486,"Cleveland Hopkins International Airport","Cleveland","United States",41.4117,-81.8498
3487,"Dover Air Force Base","Dover","United States",39.1295,-75.466
3488,"Cincinnati Northern Kentucky International Airport","Cincinnati","United States",39.0488,-84.6678
3489,"Tipton Airport","Fort Meade","United States",39.0854,-76.7594
3490,"China Lake Naws (Armitage Field) Airport","China Lake","United States",35.6854,-117.692
3491,"Huron Regional Airport","Huron","United States",44.3852,-98.2285
3492,"Juneau International Airport","Juneau","United States",58.355,-134.576
3493,"Lafayette Regional Airport","Lafayette","United States",30.2053,-91.9876
3494,"Newark Liberty International Airport","Newark","United States",40.6925,-74.1687
3495,"Boise Air Terminal/Gowen Field","Boise","United States",43.5644,-116.223
3496,"Creech Air Force Base","Indian Springs","United States",36.5872,-115.673
3497,"Garden City Regional Airport","Garden City","United States",37.9275,-100.724
3498,"Minot International Airport","Minot","United States",48.2594,-101.28
3499,"Wheeler Army Airfield","Wahiawa","United States",21.4835,-158.04
3500,"Maxwell Air Force Base","Montgomery","United States",32.3829,-86.3658
3501,"Robinson Army Air Field","Robinson","United States",34.8501,-92.3002
3502,"Dallas Love Field","Dallas","United States",32.8471,-96.8518
3503,"Butts AAF (Fort Carson) Air Field","Fort Carson","United States",38.6784,-104.757
3504,"Helena Regional Airport","Helena","United States",46.6068,-111.983
3505,"Miramar Marine Corps Air Station - Mitscher Field","Miramar","United States",32.8684,-117.143
3506,"Luke Air Force Base","Phoenix","United States",33.535,-112.383
3507,"Hurlburt Field","Mary Esther","United States",30.4278,-86.6893
3508,"Jack Northrop Field Hawthorne Municipal Airport","Hawthorne","United States",33.9228,-118.335
3509,"Houlton International Airport","Houlton","United States",46.1231,-67.7921
3510,"Vance Air Force Base","Enid","United States",36.3392,-97.9165
3511,"Point Mugu Naval Air Station (Naval Base Ventura Co)","Point Mugu","United States",34.1203,-119.121
3512,"Edwards Air Force Base","Edwards Afb","United States",34.9054,-117.884
3513,"Lake Charles Regional Airport","Lake Charles","United States",30.1261,-93.2233
3514,"Ellison Onizuka Kona International At Keahole Airport","Kona","United States",19.7388,-156.046
3515,"Myrtle Beach International Airport","Myrtle Beach","United States",33.6797,-78.9283
3516,"Lemoore Naval Air Station (Reeves Field) Airport","Lemoore","United States",36.333,-119.952
3517,"Nantucket Memorial Airport","Nantucket","United States",41.2531,-70.0602
3518,"Felker Army Air Field","Fort Eustis","United States",37.1325,-76.6088
3519,"Campbell AAF (Fort Campbell) Air Field","Hopkinsville","United States",36.6686,-87.4962
3520,"Ronald Reagan Washington National Airport","Washington","United States",38.8521,-77.0377
3521,"Patuxent River Naval Air Station (Trapnell Field)","Patuxent River","United States",38.286,-76.4118
3522,"Palacios Municipal Airport","Palacios","United States",28.7275,-96.251
3523,"Arkansas International Airport","Blytheville","United States",35.9643,-89.944
3524,"Atlantic City International Airport","Atlantic City","United States",39.4576,-74.5772
3525,"Tinker Air Force Base","Oklahoma City","United States",35.4147,-97.3866
3526,"Elizabeth City Regional Airport & Coast Guard Air Station","Elizabeth City","United States",36.2606,-76.1746
3527,"Pueblo Memorial Airport","Pueblo","United States",38.2891,-104.497
3528,"Northern Maine Regional Airport at Presque Isle","Presque Isle","United States",46.689,-68.0448
3530,"Gray Army Air Field","Fort Lewis","United States",47.0792,-122.581
3531,"Kodiak Airport","Kodiak","United States",57.75,-152.494
3532,"Upolu Airport","Opolu","United States",20.2653,-155.86
3533,"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","United States",26.0726,-80.1527
3534,"Muskogee-Davis Regional Airport","Muskogee","United States",35.6565,-95.3667
3535,"Falls International Airport","International Falls","United States",48.5662,-93.4031
3536,"Salt Lake City International Airport","Salt Lake City","United States",40.7884,-111.978
3537,"Childress Municipal Airport","Childress","United States",34.4338,-100.288
3538,"Keesler Air Force Base","Biloxi","United States",30.4104,-88.9244
3539,"Lawson Army Air Field (Fort Benning)","Fort Benning","United States",32.3373,-84.9913
3540,"Kingsville Naval Air Station","Kingsville","United States",27.5072,-97.8097
3541,"Marshall Army Air Field","Fort Riley","United States",39.0553,-96.7645
3542,"Harrisburg International Airport","Harrisburg","United States",40.1935,-76.7634
3543,"Lincoln Airport","Lincoln","United States",40.851,-96.7592
3544,"Capital City Airport","Lansing","United States",42.7787,-84.5874
3545,"Waimea Kohala Airport","Kamuela","United States",20.0013,-155.668
3546,"Massena International Richards Field","Massena","United States",44.9358,-74.8456
3547,"Hickory Regional Airport","Hickory","United States",35.7411,-81.3895
3548,"Albert Whitted Airport","St. Petersburg","United States",27.7651,-82.627
3549,"Page Field","Fort Myers","United States",26.5866,-81.8633
3550,"George Bush Intercontinental Houston Airport","Houston","United States",29.9844,-95.3414
3551,"Millinocket Municipal Airport","Millinocket","United States",45.6478,-68.6856
3552,"Joint Base Andrews","Camp Springs","United States",38.8108,-76.867
3553,"Smith Reynolds Airport","Winston-salem","United States",36.1337,-80.222
3554,"Southern California Logistics Airport","Victorville","United States",34.5975,-117.383
3555,"Bob Sikes Airport","Crestview","United States",30.7788,-86.5221
3556,"Wheeler Sack Army Air Field","Fort Drum","United States",44.0556,-75.7195
3557,"St Clair County International Airport","Port Huron","United States",42.911,-82.5289
3558,"Meadows Field","Bakersfield","United States",35.4336,-119.057
3559,"El Paso International Airport","El Paso","United States",31.8072,-106.378
3560,"Valley International Airport","Harlingen","United States",26.2285,-97.6544
3561,"Columbia Metropolitan Airport","Columbia","United States",33.9388,-81.1195
3562,"Davis Monthan Air Force Base","Tucson","United States",32.1665,-110.883
3563,"Pensacola Naval Air Station/Forrest Sherman Field","Pensacola","United States",30.3527,-87.3186
3564,"Pensacola Regional Airport","Pensacola","United States",30.4734,-87.1866
3565,"Grand Forks Air Force Base","Red River","United States",47.9611,-97.4012
3566,"William P Hobby Airport","Houston","United States",29.6454,-95.2789
3567,"Buckley Air Force Base","Buckley","United States",39.7017,-104.752
3568,"Northway Airport","Northway","United States",62.9613,-141.929
3569,"Warren ""Bud"" Woods Palmer Municipal Airport","Palmer","United States",61.5949,-149.089
3570,"Pittsburgh International Airport","Pittsburgh","United States",40.4915,-80.2329
3571,"Wiley Post Will Rogers Memorial Airport","Barrow","United States",71.2854,-156.766
3572,"Ellington Airport","Houston","United States",29.6073,-95.1588
3573,"Whidbey Island Naval Air Station (Ault Field)","Whidbey Island","United States",48.3518,-122.656
3574,"Alice International Airport","Alice","United States",27.7409,-98.0269
3575,"Moody Air Force Base","Valdosta","United States",30.9678,-83.193
3576,"Miami International Airport","Miami","United States",25.7932,-80.2906
3577,"Seattle Tacoma International Airport","Seattle","United States",47.449,-122.309
3578,"Lovell Field","Chattanooga","United States",35.0353,-85.2038
3579,"Igor I Sikorsky Memorial Airport","Stratford","United States",41.1635,-73.1262
3580,"Jackson-Medgar Wiley Evers International Airport","Jackson","United States",32.3112,-90.0759
3581,"Scholes International At Galveston Airport","Galveston","United States",29.2653,-94.8604
3582,"Long Beach /Daugherty Field/ Airport","Long Beach","United States",33.8177,-118.152
3583,"Dillingham Airfield","Dillingham","United States",21.5795,-158.197
3584,"Williamsport Regional Airport","Williamsport","United States",41.2418,-76.9211
3585,"Indianapolis International Airport","Indianapolis","United States",39.7173,-86.2944
3586,"Whiteman Air Force Base","Knobnoster","United States",38.7303,-93.5479
3587,"Akron Fulton International Airport","Akron","United States",41.0375,-81.4669
3588,"Greenwood–Leflore Airport","Greenwood","United States",33.4943,-90.0847
3589,"Westchester County Airport","White Plains","United States",41.067,-73.7076
3590,"Francis S Gabreski Airport","West Hampton Beach","United States",40.8437,-72.6318
3591,"Jonesboro Municipal Airport","Jonesboro","United States",35.8317,-90.6464
3592,"Tonopah Test Range Airport","Tonopah","United States",37.7988,-116.781
3593,"Palm Beach County Park Airport","West Palm Beach","United States",26.593,-80.0851
3594,"North Island Naval Air Station-Halsey Field","San Diego","United States",32.6992,-117.215
3595,"Biggs Army Air Field (Fort Bliss)","El Paso","United States",31.8495,-106.38
3596,"Yuma MCAS/Yuma International Airport","Yuma","United States",32.6566,-114.606
3597,"Cavern City Air Terminal","Carlsbad","United States",32.3375,-104.263
3598,"Duluth International Airport","Duluth","United States",46.8421,-92.1936
3599,"Bethel Airport","Bethel","United States",60.7798,-161.838
3600,"Bowman Field","Louisville","United States",38.228,-85.6637
3601,"Sierra Vista Municipal Libby Army Air Field","Fort Huachuca","United States",31.5885,-110.344
3602,"Lihue Airport","Lihue","United States",21.976,-159.339
3603,"Terre Haute Regional Airport, Hulman Field","Terre Haute","United States",39.4515,-87.3076
3604,"Havre City County Airport","Havre","United States",48.543,-109.762
3605,"Grant County International Airport","Grant County Airport","United States",47.2077,-119.32
3606,"Edward F Knapp State Airport","Montpelier","United States",44.2035,-72.5623
3607,"San Nicolas Island Nolf Airport","San Nicolas Island","United States",33.2398,-119.458
3608,"Richmond International Airport","Richmond","United States",37.5052,-77.3197
3609,"Shreveport Regional Airport","Shreveport","United States",32.4466,-93.8256
3610,"Merle K (Mudhole) Smith Airport","Cordova","United States",60.4918,-145.478
3611,"Norfolk International Airport","Norfolk","United States",36.8946,-76.2012
3612,"Southeast Texas Regional Airport","Beaumont","United States",29.9508,-94.0207
3613,"Savannah Hilton Head International Airport","Savannah","United States",32.1276,-81.2021
3614,"Hill Air Force Base","Ogden","United States",41.124,-111.973
3615,"Nome Airport","Nome","United States",64.5122,-165.445
3616,"Scappoose Industrial Airpark","San Luis","United States",45.771,-122.862
3617,"St Petersburg Clearwater International Airport","St. Petersburg","United States",27.9102,-82.6874
3618,"Menominee Regional Airport","Macon","United States",45.1267,-87.6384
3619,"Conroe-North Houston Regional Airport","Conroe","United States",30.3518,-95.4145
3620,"Deadhorse Airport","Deadhorse","United States",70.1947,-148.465
3621,"San Antonio International Airport","San Antonio","United States",29.5337,-98.4698
3622,"Greater Rochester International Airport","Rochester","United States",43.1189,-77.6724
3623,"Patrick Air Force Base","Coco Beach","United States",28.2349,-80.6101
3624,"Teterboro Airport","Teterboro","United States",40.8501,-74.0608
3625,"Ellsworth Air Force Base","Rapid City","United States",44.145,-103.104
3626,"Raleigh Durham International Airport","Raleigh-durham","United States",35.8776,-78.7875
3627,"James M Cox Dayton International Airport","Dayton","United States",39.9024,-84.2194
3628,"Kenai Municipal Airport","Kenai","United States",60.5731,-151.245
3629,"Mc Alester Regional Airport","Mcalester","United States",34.8824,-95.7835
3630,"Niagara Falls International Airport","Niagara Falls","United States",43.1073,-78.9462
3631,"Coulter Field","Bryan","United States",30.7157,-96.3314
3632,"Wright AAF (Fort Stewart)/Midcoast Regional Airport","Wright","United States",31.8891,-81.5623
3633,"Newport News Williamsburg International Airport","Newport News","United States",37.1319,-76.493
3634,"Esler Regional Airport","Alexandria","United States",31.3949,-92.2958
3635,"Altus Air Force Base","Altus","United States",34.6671,-99.2667
3636,"Tucson International Airport","Tucson","United States",32.1161,-110.941
3637,"Minot Air Force Base","Minot","United States",48.4156,-101.358
3638,"Beale Air Force Base","Marysville","United States",39.1361,-121.437
3639,"Greater Kankakee Airport","Kankakee","United States",41.0714,-87.8463
3640,"Seymour Johnson Air Force Base","Goldsboro","United States",35.3394,-77.9606
3641,"Theodore Francis Green State Airport","Providence","United States",41.7326,-71.4204
3642,"Salisbury Ocean City Wicomico Regional Airport","Salisbury","United States",38.3405,-75.5103
3643,"Rancho Murieta Airport","Rancho Murieta","United States",38.4868,-121.103
3644,"Bob Hope Airport","Burbank","United States",34.2007,-118.359
3645,"Detroit Metropolitan Wayne County Airport","Detroit","United States",42.2124,-83.3534
3646,"Tampa International Airport","Tampa","United States",27.9755,-82.5332
3647,"Pembina Municipal Airport","Pembina","United States",48.9425,-97.2408
3648,"Polk Army Air Field","Fort Polk","United States",31.0448,-93.1917
3649,"Eielson Air Force Base","Fairbanks","United States",64.6657,-147.102
3650,"Range Regional Airport","Hibbing","United States",47.3866,-92.839
3651,"Angelina County Airport","Lufkin","United States",31.234,-94.75
3652,"Midland International Airport","Midland","United States",31.9425,-102.202
3653,"Austin Straubel International Airport","Green Bay","United States",44.4851,-88.1296
3654,"Ardmore Municipal Airport","Ardmore","United States",34.303,-97.0196
3655,"Mc Guire Air Force Base","Wrightstown","United States",40.0156,-74.5917
3656,"Cherry Point MCAS /Cunningham Field/","Cherry Point","United States",34.9009,-76.8807
3657,"Emanuel County Airport","Santa Barbara","United States",32.6091,-82.3699
3658,"Augusta Regional At Bush Field","Bush Field","United States",33.3699,-81.9645
3659,"Sloulin Field International Airport","Williston","United States",48.1779,-103.642
3660,"Bill & Hillary Clinton National Airport/Adams Field","Little Rock","United States",34.7294,-92.2243
3661,"Stewart International Airport","Newburgh","United States",41.5041,-74.1048
3662,"Baudette International Airport","Baudette","United States",48.7284,-94.6122
3663,"Sacramento Executive Airport","Sacramento","United States",38.5125,-121.493
3664,"Homer Airport","Homer","United States",59.6456,-151.477
3665,"Waynesville-St. Robert Regional Forney field","Fort Leonardwood","United States",37.7416,-92.1407
3666,"Dobbins Air Reserve Base","Marietta","United States",33.9154,-84.5163
3667,"Fairchild Air Force Base","Spokane","United States",47.6151,-117.656
3668,"Roscommon County - Blodgett Memorial Airport","Houghton Lake","United States",44.3598,-84.6711
3669,"Tyndall Air Force Base","Panama City","United States",30.0696,-85.5754
3670,"Dallas Fort Worth International Airport","Dallas-Fort Worth","United States",32.8968,-97.038
3671,"Melbourne International Airport","Melbourne","United States",28.1028,-80.6453
3672,"McChord Air Force Base","Tacoma","United States",47.1377,-122.476
3673,"Austin Bergstrom International Airport","Austin","United States",30.1945,-97.6699
3674,"Rickenbacker International Airport","Columbus","United States",39.8138,-82.9278
3675,"Sawyer International Airport","Gwinn","United States",46.3536,-87.3954
3676,"McGhee Tyson Airport","Knoxville","United States",35.811,-83.994
3677,"Hood Army Air Field","Fort Hood","United States",31.1387,-97.7145
3678,"St Louis Lambert International Airport","St. Louis","United States",38.7487,-90.37
3679,"Millville Municipal Airport","Millville","United States",39.3678,-75.0722
3680,"Sheppard Air Force Base-Wichita Falls Municipal Airport","Wichita Falls","United States",33.9888,-98.4919
3681,"Cincinnati Municipal Airport Lunken Field","Cincinnati","United States",39.1033,-84.4186
3682,"Hartsfield Jackson Atlanta International Airport","Atlanta","United States",33.6367,-84.4281
3683,"Castle Airport","Merced","United States",37.3805,-120.568
3684,"Mc Clellan Airfield","Sacramento","United States",38.6676,-121.401
3685,"Gerald R. Ford International Airport","Grand Rapids","United States",42.8808,-85.5228
3686,"Winkler County Airport","Wink","United States",31.7796,-103.201
3687,"Fresno Yosemite International Airport","Fresno","United States",36.7762,-119.718
3688,"Vero Beach Regional Airport","Vero Beach","United States",27.6556,-80.4179
3689,"Imperial County Airport","Imperial","United States",32.8342,-115.579
3690,"Nashville International Airport","Nashville","United States",36.1245,-86.6782
3691,"Laredo International Airport","Laredo","United States",27.5438,-99.4616
3692,"Elmendorf Air Force Base","Anchorage","United States",61.251,-149.807
3693,"Ralph Wien Memorial Airport","Kotzebue","United States",66.8847,-162.599
3694,"Altoona Blair County Airport","Altoona","United States",40.2964,-78.32
3695,"Dyess Air Force Base","Abilene","United States",32.4208,-99.8546
3696,"South Arkansas Regional At Goodwin Field","El Dorado","United States",33.221,-92.8133
3697,"La Guardia Airport","New York","United States",40.7772,-73.8726
3698,"Tallahassee Regional Airport","Tallahassee","United States",30.3965,-84.3503
3699,"Dupage Airport","West Chicago","United States",41.9078,-88.2486
3700,"Waco Regional Airport","Waco","United States",31.6113,-97.2305
3701,"Augusta State Airport","Augusta","United States",44.3206,-69.7973
3702,"Hillsboro Municipal Airport","Hillsboro","United States",32.0835,-97.0972
3703,"Jacksonville Naval Air Station (Towers Field)","Jacksonville","United States",30.2358,-81.6806
3704,"McKellar-Sipes Regional Airport","Jackson","United States",35.5999,-88.9156
3705,"Molokai Airport","Molokai","United States",21.1529,-157.096
3706,"Godman Army Air Field","Fort Knox","United States",37.9071,-85.9721
3707,"New River MCAS /H/ /Mccutcheon Fld/ Airport","Jacksonville","United States",34.7084,-77.4397
3708,"San Angelo Regional Mathis Field","San Angelo","United States",31.3577,-100.496
3709,"Calexico International Airport","Calexico","United States",32.6695,-115.513
3710,"Chico Municipal Airport","Chico","United States",39.7954,-121.858
3711,"Burlington International Airport","Burlington","United States",44.4719,-73.1533
3712,"Jacksonville International Airport","Jacksonville","United States",30.4941,-81.6879
3713,"Durango La Plata County Airport","Durango","United States",37.1515,-107.754
3714,"Washington Dulles International Airport","Washington","United States",38.9445,-77.4558
3715,"Easterwood Field","College Station","United States",30.5886,-96.3638
3716,"Felts Field","Spokane","United States",47.6828,-117.323
3717,"General Mitchell International Airport","Milwaukee","United States",42.9472,-87.8966
3718,"Abilene Regional Airport","Abilene","United States",32.4113,-99.6819
3719,"Columbia Regional Airport","Columbia","United States",38.8181,-92.2196
3720,"Portland International Airport","Portland","United States",45.5887,-122.598
3721,"Dade Collier Training and Transition Airport","Miami","United States",25.8618,-80.897
3722,"Palm Beach International Airport","West Palm Beach","United States",26.6832,-80.0956
3723,"Fort Worth Meacham International Airport","Fort Worth","United States",32.8198,-97.3624
3724,"Ogdensburg International Airport","Ogdensburg","United States",44.6819,-75.4655
3725,"Cape Cod Coast Guard Air Station","Falmouth","United States",41.6584,-70.5214
3726,"Boeing Field King County International Airport","Seattle","United States",47.53,-122.302
3727,"Lackland Air Force Base","San Antonio","United States",29.3842,-98.5811
3728,"Daniel K Inouye International Airport","Honolulu","United States",21.3206,-157.924
3729,"Des Moines International Airport","Des Moines","United States",41.534,-93.6631
3730,"Coastal Carolina Regional Airport","New Bern","United States",35.073,-77.0429
3731,"San Diego International Airport","San Diego","United States",32.7336,-117.19
3732,"Monroe Regional Airport","Monroe","United States",32.5109,-92.0377
3733,"Shaw Air Force Base","Sumter","United States",33.9727,-80.4706
3734,"Ontario International Airport","Ontario","United States",34.056,-117.601
3735,"Majors Airport","Greenvile","United States",33.0678,-96.0653
3736,"Roswell International Air Center Airport","Roswell","United States",33.3016,-104.531
3737,"Coleman A. Young Municipal Airport","Detroit","United States",42.4092,-83.0099
3738,"Brownsville South Padre Island International Airport","Brownsville","United States",25.9068,-97.4259
3739,"Dothan Regional Airport","Dothan","United States",31.3213,-85.4496
3740,"Cape May County Airport","Wildwood","United States",39.0085,-74.9083
3741,"Fallon Naval Air Station","Fallon","United States",39.4166,-118.701
3742,"Selfridge Air National Guard Base Airport","Mount Clemens","United States",42.6135,-82.8369
3743,"Four Corners Regional Airport","Farmington","United States",36.7412,-108.23
3744,"Corpus Christi International Airport","Corpus Christi","United States",27.7704,-97.5012
3745,"Syracuse Hancock International Airport","Syracuse","United States",43.1112,-76.1063
3746,"Naval Air Station Key West/Boca Chica Field","Key West","United States",24.5758,-81.6889
3747,"Chicago Midway International Airport","Chicago","United States",41.786,-87.7524
3748,"Norman Y. Mineta San Jose International Airport","San Jose","United States",37.3626,-121.929
3749,"Lea County Regional Airport","Hobbs","United States",32.6875,-103.217
3750,"Northeast Philadelphia Airport","Philadelphia","United States",40.0819,-75.0106
3751,"Denver International Airport","Denver","United States",39.8617,-104.673
3752,"Philadelphia International Airport","Philadelphia","United States",39.8719,-75.2411
3753,"Sioux Gateway Col. Bud Day Field","Sioux City","United States",42.4026,-96.3844
3754,"Middle Georgia Regional Airport","Macon","United States",32.6928,-83.6492
3755,"Truth Or Consequences Municipal Airport","Truth Or Consequences","United States",33.2369,-107.272
3756,"Palmdale Regional/USAF Plant 42 Airport","Palmdale","United States",34.6294,-118.085
3757,"Randolph Air Force Base","San Antonio","United States",29.5297,-98.2789
3758,"El Centro NAF Airport (Vraciu Field)","El Centro","United States",32.8292,-115.672
3759,"John Glenn Columbus International Airport","Columbus","United States",39.998,-82.8919
3760,"Drake Field","Fayetteville","United States",36.0051,-94.1701
3761,"Henry Post Army Air Field (Fort Sill)","Fort Sill","United States",34.6498,-98.4022
3762,"Princeton Municipal Airport","Princeton","United States",45.5599,-93.6082
3763,"Wright-Patterson Air Force Base","Dayton","United States",39.8261,-84.0483
3764,"Edward G. Pitka Sr Airport","Galena","United States",64.7362,-156.937
3765,"Chandler Municipal Airport","Chandler","United States",33.2691,-111.811
3766,"Mineral Wells Airport","Mineral Wells","United States",32.7816,-98.0602
3767,"Mc Connell Air Force Base","Wichita","United States",37.6219,-97.2682
3768,"New Orleans NAS JRB/Alvin Callender Field","New Orleans","United States",29.8253,-90.035
3769,"Beaufort County Airport","Beaufort","United States",32.4122,-80.6344
3770,"Texarkana Regional Webb Field","Texarkana","United States",33.4537,-93.991
3771,"Plattsburgh International Airport","Plattsburgh","United States",44.6509,-73.4681
3772,"Phillips Army Air Field","Aberdeen","United States",39.4662,-76.1688
3773,"Tucumcari Municipal Airport","Tucumcari","United States",35.1828,-103.603
3774,"Ted Stevens Anchorage International Airport","Anchorage","United States",61.1744,-149.996
3775,"Robert Gray  Army Air Field Airport","Killeen","United States",31.0672,-97.8289
3776,"Black Rock Airport","Zuni Pueblo","United States",35.0832,-108.792
3777,"Bellingham International Airport","Bellingham","United States",48.7928,-122.538
3778,"Millington-Memphis Airport","Millington","United States",35.3567,-89.8703
3779,"Elkins-Randolph Co-Jennings Randolph Field","Elkins","United States",38.8894,-79.8571
3780,"Hartford Brainard Airport","Hartford","United States",41.7367,-72.6494
3781,"North Central State Airport","Smithfield","United States",41.9208,-71.4914
3782,"Mobile Regional Airport","Mobile","United States",30.6912,-88.2428
3783,"Moffett Federal Airfield","Mountain View","United States",37.4161,-122.049
3784,"Santa Fe Municipal Airport","Santa Fe","United States",35.6171,-106.089
3785,"Barking Sands Airport","Barking Sands","United States",22.0228,-159.785
3786,"Beauregard Regional Airport","Deridder","United States",30.8317,-93.3399
3787,"Bradshaw Army Airfield","Bradshaw Field","United States",19.7601,-155.554
3788,"Nogales International Airport","Nogales","United States",31.4177,-110.848
3789,"Mac Dill Air Force Base","Tampa","United States",27.8493,-82.5212
3790,"Scott AFB/Midamerica Airport","Belleville","United States",38.5452,-89.8352
3791,"Opa-locka Executive Airport","Miami","United States",25.907,-80.2784
